0.094019748406461; 0.6175124315728421; 0.058660440434727214; 0.2298073795859696; 0.211009912984305
0.20146844075648718; 0.271710965261841; 0.20621408417794873; 0.3206065098037232; 0.2009973683735965
0.14128747673368833; 0.29829083630835923; 0.4122095652991374; 0.148212121658815; 0.33487538472317663
0.34687174652183483; 0.42930666813870205; 0.0849830859048063; 0.13883849943465681; 0.35166689531207096
0.2898741578086704; 0.40534726929390935; 0.23275650992295702; 0.0720220629744633; 0.40768313452620325
0.038803880645771116; 0.2516760007239792; 0.35030275408518247; 0.35921736454506714; 0.11903859321680053
0.31958097520362366; 0.00686032578898941; 0.2636736967182042; 0.40988500228918273; 0.16829952226528327
0.30049041215165795; 0.15134037714082477; 0.1776558972025462; 0.37051331350497113; 0.1902916997044448
0.2556136090615148; 0.307176442428919; 0.24541969609307862; 0.19179025241648762; 0.3200038183754015
0.3218055592945675; 0.306885860427554; 0.2574668826649885; 0.11384169761288994; 0.3943328941408144
0.06051136643307209; 0.3493888141902969; 0.2742483285459228; 0.31585149083070824; 0.15876262876842312
0.4044257556465638; 0.2834843873782686; 0.052640418601929966; 0.2594494383732378; 0.2833032719728223
0.27864035510738955; 0.37607382393329586; 0.265643840266135; 0.07964198069317958; 0.4065593083151385
0.3197634112857109; 0.0021867903715991547; 0.36979472628720145; 0.3082550720554884; 0.25701104397938823
0.18118791718497795; 0.2018926300883817; 0.1060803106631744; 0.5108391420634659; 0.04126223500603714
0.07604086804903874; 0.7128770729110769; 0.04194108692163351; 0.16914097211825074; 0.2392617601328728
0.1579666706946721; 0.3375359966555553; 0.3305598679503007; 0.17393746469947186; 0.31163233913099736
0.24755259016339126; 0.06338379092054103; 0.23047421853460956; 0.45858940038145807; 0.10614603982013007
0.12605959622487561; 0.24480543696242654; 0.04600837979695786; 0.5831265870157399; -0.030001672328925543
0.39891703235031145; 0.09975744962018061; 0.191600334024614; 0.309725184004894; 0.2624800955459798
0.2563167399179362; 0.1050320512384573; 0.49195269667542785; 0.14669851216817872; 0.38243715481548207
0.32051329189996736; 0.24875452057024394; 0.302184616526087; 0.1285475710037017; 0.39155504621981085
0.22367516046816796; 0.11454722690474696; 0.28818421833543023; 0.37359339429165495; 0.1708064491963967
0.2755761763785896; 0.2712954628250242; 0.214711818429956; 0.23841654236643023; 0.2876804173071361
0.25510219623719954; 0.3075323841399126; 0.2962830308827769; 0.1410823887401109; 0.36393365328323535
0.3543257877741502; 0.182008340138908; 0.32917622296744553; 0.1344896491194963; 0.39870907662106064
0.3277611178732722; 0.2607053555591461; 0.15908073585261978; 0.25245279071496196; 0.28452336345327034
0.27963627230419846; 0.13743373989633248; 0.30297085028003706; 0.27995913751943186; 0.26596401367468236
0.3005662128027731; 0.1335406463279289; 0.5254729189066286; 0.04042022196266935; 0.47857671728375345
0.32957155715468806; 0.15969423715100947; 0.21573533656204183; 0.29499886913226064; 0.2598177975029934
0.21286695197012295; 0.14102986165251044; 0.2610980477149773; 0.3850051386623893; 0.15661832768058379
0.3250400556789496; 0.32884242389008156; 0.23570336657937152; 0.11041415385159734; 0.39336389847636954
0.1467316444446769; 0.20362071677061744; 0.36814420235250733; 0.2815034364321982; 0.22573368069206823
0.2926693554189904; 0.1967064869838156; 0.48740744073480247; 0.02321671686239147; 0.4853863520077184
0.32641305538460863; 0.11374540933649904; 0.3180753695283555; 0.24176616575053697; 0.3100547931520655
0.35062086456019803; 0.13138032683427184; 0.3927512513111849; 0.12524755729434525; 0.4124989447230501
0.37804548331851606; 0.3696819489160118; 0.22791344562725743; 0.024359122138214825; 0.4557701812363618
